측정일시,작업유형,예측_전기요금,예측_전력사용량
2024-12-08 21:30:00,Medium_Load,2234.0680407263094,4.223400000000001
2024-12-08 21:45:00,Medium_Load,2629.658052283712,4.0883
2024-12-08 22:00:00,Medium_Load,2309.4524219822074,4.385599999999994
2024-12-08 22:15:00,Maximum_Load,1504.2317832850435,4.195999999999997
2024-12-08 22:30:00,Maximum_Load,1123.7366561544868,4.16
2024-12-08 22:45:00,Maximum_Load,1107.8115225935317,4.013999999999997
2024-12-08 23:00:00,Maximum_Load,1368.1062878004666,4.1599999999999975
2024-12-08 23:15:00,Light_Load,1606.8365243135208,3.695800000000002
2024-12-08 23:30:00,Light_Load,1053.7996450780238,3.576000000000002
2024-12-08 23:45:00,Light_Load,1336.2466671621753,3.0786000000000007
2024-12-08 00:00:00,Light_Load,1612.547441782256,3.5259999999999976
2024-12-09 00:15:00,Light_Load,1107.0793426831892,2.741599999999997
2024-12-09 00:30:00,Light_Load,1480.2493914021936,2.798399999999999
2024-12-09 00:45:00,Light_Load,1327.582189351506,2.8049000000000017
2024-12-09 01:00:00,Light_Load,974.3188452150588,2.795500000000001
2024-12-09 01:15:00,Light_Load,872.4226055943162,2.7723000000000027
2024-12-09 01:30:00,Light_Load,922.5086529534788,2.835500000000001
2024-12-09 01:45:00,Light_Load,703.6706928476057,2.840800000000001
2024-12-09 02:00:00,Light_Load,624.3211756680931,2.964399999999999
2024-12-09 02:15:00,Light_Load,633.4980987268141,2.980900000000001
2024-12-09 02:30:00,Light_Load,633.4354038581828,3.756399999999997
2024-12-09 02:45:00,Light_Load,630.1501364344886,3.9800999999999926
2024-12-09 03:00:00,Light_Load,636.9613940901022,2.880599999999999
2024-12-09 03:15:00,Light_Load,650.1321906456674,2.921499999999998
2024-12-09 03:30:00,Light_Load,658.1521044575501,2.9563000000000006
2024-12-09 03:45:00,Light_Load,662.394758558228,3.028099999999997
2024-12-09 04:00:00,Light_Load,645.1722310030192,2.9088999999999974
2024-12-09 04:15:00,Light_Load,641.0210271467912,2.8882999999999988
2024-12-09 04:30:00,Light_Load,638.7484863240832,2.8675
2024-12-09 04:45:00,Light_Load,625.7040309400992,2.9145999999999983
2024-12-09 05:00:00,Light_Load,622.1575360459804,2.907800000000001
2024-12-09 05:15:00,Light_Load,653.6713782626997,2.8618999999999994
2024-12-09 05:30:00,Light_Load,633.9774249348992,2.8667
2024-12-09 05:45:00,Light_Load,610.6253965356933,2.9921999999999964
2024-12-09 06:00:00,Light_Load,609.6628553301366,3.4076000000000017
2024-12-09 06:15:00,Light_Load,624.0985366396044,3.310099999999998
2024-12-09 06:30:00,Light_Load,630.9704540845247,3.0951000000000035
2024-12-09 06:45:00,Light_Load,604.4148426183591,3.3364999999999987
2024-12-09 07:00:00,Light_Load,617.3397678885513,3.032699999999997
2024-12-09 07:15:00,Light_Load,617.9076300583532,2.9222999999999986
2024-12-09 07:30:00,Light_Load,656.4511891421942,2.963
2024-12-09 07:45:00,Light_Load,747.5346627680822,3.0578
2024-12-09 08:00:00,Light_Load,1417.2934425484566,3.122000000000001
2024-12-09 08:15:00,Light_Load,5532.76521807865,5.2891999999999975
2024-12-09 08:30:00,Light_Load,8494.783210013944,7.146699999999997
2024-12-09 08:45:00,Light_Load,9385.533510640826,6.486299999999996
2024-12-09 09:00:00,Light_Load,8202.339749277699,6.934899999999994
2024-12-09 09:15:00,Light_Load,7571.617961532393,3.5544999999999964
2024-12-09 09:30:00,Light_Load,7618.564101771394,3.9430999999999936
2024-12-09 09:45:00,Light_Load,7194.068051532479,4.095100000000001
2024-12-09 10:00:00,Light_Load,7308.594729356137,2.829299999999999
2024-12-09 10:15:00,Light_Load,7196.674683251141,2.8499000000000025
2024-12-09 10:30:00,Light_Load,6738.637593120953,2.9637000000000016
2024-12-09 10:45:00,Light_Load,6830.143909929884,2.9905999999999984
2024-12-09 11:00:00,Light_Load,6575.6686886680245,2.707799999999997
2024-12-09 11:15:00,Light_Load,7758.286671682048,2.714499999999997
2024-12-09 11:30:00,Light_Load,7626.384774678933,2.744199999999999
2024-12-09 11:45:00,Light_Load,7387.210631490031,2.736799999999997
2024-12-09 12:00:00,Light_Load,6560.388392829475,2.828999999999998
2024-12-09 12:15:00,Light_Load,2179.368272017711,2.8857
2024-12-09 12:30:00,Light_Load,2146.704695452356,2.827000000000002
2024-12-09 12:45:00,Light_Load,2058.626254669291,2.798400000000002
2024-12-09 13:00:00,Light_Load,2069.641857107856,2.828200000000002
2024-12-09 13:15:00,Light_Load,4439.082915289137,2.8606999999999982
2024-12-09 13:30:00,Light_Load,7219.713297323554,2.866300000000002
2024-12-09 13:45:00,Light_Load,6193.060122240014,2.8045
2024-12-09 14:00:00,Light_Load,7440.147362314187,2.9394000000000005
2024-12-09 14:15:00,Light_Load,6623.999988212143,3.0278999999999967
2024-12-09 14:30:00,Light_Load,6911.137534924029,2.817499999999997
2024-12-09 14:45:00,Light_Load,6927.423870282644,2.767999999999997
2024-12-09 15:00:00,Light_Load,7741.091046920127,2.994800000000001
2024-12-09 15:15:00,Light_Load,6232.495404542648,3.202599999999998
2024-12-09 15:30:00,Light_Load,6307.603221067929,2.919299999999997
2024-12-09 15:45:00,Light_Load,7296.461380301091,2.7872999999999983
2024-12-09 16:00:00,Light_Load,7106.135560222697,2.7618
2024-12-09 16:15:00,Light_Load,7136.292411933296,2.802599999999998
2024-12-09 16:30:00,Light_Load,7305.111148268556,2.870700000000002
2024-12-09 16:45:00,Light_Load,6552.96208361595,2.9274000000000004
2024-12-09 17:00:00,Light_Load,6405.61052113935,2.911799999999998
2024-12-09 17:15:00,Light_Load,6814.695806136453,2.9722999999999984
2024-12-09 17:30:00,Light_Load,6246.902143778675,3.149999999999997
2024-12-09 17:45:00,Light_Load,3622.026603660735,3.000699999999999
2024-12-09 18:00:00,Light_Load,3084.698141837653,2.7538
2024-12-09 18:15:00,Light_Load,4280.893955732046,2.7339
2024-12-09 18:30:00,Light_Load,5206.461270106423,2.772399999999999
2024-12-09 18:45:00,Light_Load,5583.560758271997,2.9989999999999988
2024-12-09 19:00:00,Light_Load,5710.47815386033,3.2528999999999963
2024-12-09 19:15:00,Light_Load,5345.961664875641,3.2899999999999983
2024-12-09 19:30:00,Light_Load,6046.642323613452,2.906700000000001
2024-12-09 19:45:00,Light_Load,5649.630473142547,2.905600000000001
2024-12-09 20:00:00,Light_Load,5980.319184212469,3.1301
2024-12-09 20:15:00,Light_Load,5919.910302382694,3.299500000000003
2024-12-09 20:30:00,Light_Load,5309.303599725906,2.9537000000000018
2024-12-09 20:45:00,Light_Load,5468.259456384659,2.950500000000001
2024-12-09 21:00:00,Light_Load,4033.636327037368,2.9758000000000013
2024-12-09 21:15:00,Light_Load,3247.4138553845028,3.0227000000000004
2024-12-09 21:30:00,Light_Load,3206.810737762939,3.0853
2024-12-09 21:45:00,Light_Load,2983.3088908447385,2.8759
2024-12-09 22:00:00,Light_Load,3385.790480543076,2.877199999999997
2024-12-09 22:15:00,Light_Load,2697.5348518039987,2.901099999999997
2024-12-09 22:30:00,Light_Load,1686.6180336661307,2.8276
2024-12-09 22:45:00,Light_Load,1917.5416961145509,2.7663000000000006
2024-12-09 23:00:00,Light_Load,1317.1788160553442,2.754199999999998
2024-12-09 23:15:00,Light_Load,1336.333907632378,2.7255999999999982
2024-12-09 23:30:00,Light_Load,1810.043474379119,2.660299999999998
2024-12-09 23:45:00,Light_Load,1287.5612660371123,2.6913
2024-12-09 00:00:00,Light_Load,1716.3794080469008,2.728499999999997
2024-12-10 00:15:00,Light_Load,1613.701899415484,3.150099999999999
2024-12-10 00:30:00,Light_Load,1227.039752120305,3.189
2024-12-10 00:45:00,Light_Load,1798.457329820022,3.0847999999999973
2024-12-10 01:00:00,Light_Load,1327.1051765456289,2.9943999999999984
2024-12-10 01:15:00,Light_Load,791.105890560092,2.814400000000001
2024-12-10 01:30:00,Light_Load,672.3985284739164,2.841100000000001
2024-12-10 01:45:00,Light_Load,682.1325254686069,2.8763
2024-12-10 02:00:00,Light_Load,689.1340230135146,2.9463
2024-12-10 02:15:00,Light_Load,692.2323933721032,2.918100000000001
2024-12-10 02:30:00,Light_Load,683.23548206986,3.1678
2024-12-10 02:45:00,Light_Load,668.1454404282268,3.333399999999997
2024-12-10 03:00:00,Light_Load,668.5063610971097,2.957199999999999
2024-12-10 03:15:00,Light_Load,660.3331167383944,3.1205999999999987
2024-12-10 03:30:00,Light_Load,657.7938880251845,3.181300000000001
2024-12-10 03:45:00,Light_Load,652.5118106876769,3.162199999999998
2024-12-10 04:00:00,Light_Load,647.1847820914494,3.0946
2024-12-10 04:15:00,Light_Load,636.3270801209158,2.9068
2024-12-10 04:30:00,Light_Load,645.7754567463493,2.8785000000000007
2024-12-10 04:45:00,Light_Load,660.0727640608683,2.921700000000001
2024-12-10 05:00:00,Light_Load,643.8309322948774,2.8480000000000008
2024-12-10 05:15:00,Light_Load,644.280352737197,2.781199999999998
2024-12-10 05:30:00,Light_Load,640.7560474673411,2.768299999999999
2024-12-10 05:45:00,Light_Load,661.280041152549,2.7986999999999984
2024-12-10 06:00:00,Light_Load,677.1471697645534,2.996899999999999
2024-12-10 06:15:00,Light_Load,662.6587676262567,2.9621999999999997
2024-12-10 06:30:00,Light_Load,674.2135573841986,2.8358000000000008
2024-12-10 06:45:00,Light_Load,657.7380658191828,2.957099999999999
2024-12-10 07:00:00,Light_Load,645.358281322692,3.021799999999999
2024-12-10 07:15:00,Light_Load,652.7916272377995,3.310699999999997
2024-12-10 07:30:00,Light_Load,695.4560614197675,4.969500000000008
2024-12-10 07:45:00,Light_Load,770.6932556441681,5.100200000000001
2024-12-10 08:00:00,Light_Load,850.201600493076,5.5218
2024-12-10 08:15:00,Light_Load,4788.388877397431,21.412599999999998
2024-12-10 08:30:00,Light_Load,6784.130024820507,70.87249999999999
2024-12-10 08:45:00,Light_Load,7149.5475487847525,66.9417
2024-12-10 09:00:00,Light_Load,6668.624735128594,74.22530000000008
2024-12-10 09:15:00,Medium_Load,5639.974294325003,64.10470000000001
2024-12-10 09:30:00,Medium_Load,6513.782267804711,66.3001
2024-12-10 09:45:00,Medium_Load,6344.073872724067,68.4296
2024-12-10 10:00:00,Medium_Load,6115.2724824042525,65.06440000000006
2024-12-10 10:15:00,Maximum_Load,6139.224487752962,57.95419999999999
2024-12-10 10:30:00,Maximum_Load,6034.913539994185,60.740000000000016
2024-12-10 10:45:00,Maximum_Load,6095.206329846045,62.24609999999996
2024-12-10 11:00:00,Maximum_Load,6709.128367637494,61.82600000000002
2024-12-10 11:15:00,Maximum_Load,6885.73627025052,56.52069999999998
2024-12-10 11:30:00,Maximum_Load,7001.987941460818,60.9621
2024-12-10 11:45:00,Maximum_Load,7052.841909595313,68.52049999999994
2024-12-10 12:00:00,Maximum_Load,6185.987272907048,61.58859999999999
2024-12-10 12:15:00,Medium_Load,1862.3106122114043,6.311799999999997
2024-12-10 12:30:00,Medium_Load,2117.2988112969792,5.0673
2024-12-10 12:45:00,Medium_Load,2069.196554874687,5.054800000000007
2024-12-10 13:00:00,Medium_Load,2095.078464155881,7.903200000000002
2024-12-10 13:15:00,Medium_Load,4479.7272639578905,41.41509999999997
2024-12-10 13:30:00,Medium_Load,7719.781058103344,71.25739999999993
2024-12-10 13:45:00,Medium_Load,6808.630171528281,68.06320000000007
2024-12-10 14:00:00,Medium_Load,7173.553980451374,60.24039999999998
2024-12-10 14:15:00,Medium_Load,7558.388379834711,55.28539999999998
2024-12-10 14:30:00,Medium_Load,6336.489381030677,61.03849999999998
2024-12-10 14:45:00,Medium_Load,6412.488886636042,55.77290000000002
2024-12-10 15:00:00,Medium_Load,6130.247289951262,54.77660000000004
2024-12-10 15:15:00,Medium_Load,6962.59438430885,55.174500000000016
2024-12-10 15:30:00,Medium_Load,7192.114072987425,61.86169999999996
2024-12-10 15:45:00,Medium_Load,7531.2745162737665,58.842700000000015
2024-12-10 16:00:00,Medium_Load,8050.771449831161,61.56529999999999
2024-12-10 16:15:00,Medium_Load,7237.754279520663,63.1955
2024-12-10 16:30:00,Medium_Load,7498.651435688348,69.85210000000001
2024-12-10 16:45:00,Medium_Load,7558.306589435061,64.9543
2024-12-10 17:00:00,Medium_Load,6948.216799713724,79.70960000000001
2024-12-10 17:15:00,Maximum_Load,6720.23262182314,90.719
2024-12-10 17:30:00,Maximum_Load,7011.919781887328,97.1493
2024-12-10 17:45:00,Maximum_Load,4771.159048480502,58.84960000000007
2024-12-10 18:00:00,Maximum_Load,3576.674914428785,64.50780000000007
2024-12-10 18:15:00,Maximum_Load,3471.476262431532,88.47359999999995
2024-12-10 18:30:00,Maximum_Load,4631.52859110273,91.92350000000008
2024-12-10 18:45:00,Maximum_Load,4855.358317816076,88.36359999999995
2024-12-10 19:00:00,Maximum_Load,5213.786200451136,100.1039
2024-12-10 19:15:00,Maximum_Load,5103.4124589410085,101.80700000000004
2024-12-10 19:30:00,Maximum_Load,4197.784633892908,91.61390000000004
2024-12-10 19:45:00,Maximum_Load,4596.395383008352,96.6327
2024-12-10 20:00:00,Maximum_Load,4581.760473631476,108.4516999999999
2024-12-10 20:15:00,Medium_Load,5138.371702218369,40.22129999999999
2024-12-10 20:30:00,Medium_Load,4265.666372609256,43.24079999999998
2024-12-10 20:45:00,Medium_Load,4434.05415480062,39.59029999999999
2024-12-10 21:00:00,Medium_Load,3608.737287297553,29.28939999999997
2024-12-10 21:15:00,Medium_Load,2433.3165106614915,12.631599999999995
2024-12-10 21:30:00,Medium_Load,2408.489493819782,11.576500000000005
2024-12-10 21:45:00,Medium_Load,2181.1187376880475,8.561600000000006
2024-12-10 22:00:00,Medium_Load,2105.112826554452,10.470999999999997
2024-12-10 22:15:00,Maximum_Load,1396.1643364736651,7.072599999999994
2024-12-10 22:30:00,Maximum_Load,672.4639870481627,5.751200000000004
2024-12-10 22:45:00,Maximum_Load,659.5084423579777,5.184100000000002
2024-12-10 23:00:00,Maximum_Load,660.9670445262811,4.873400000000005
2024-12-10 23:15:00,Light_Load,624.4578787825797,4.313899999999995
2024-12-10 23:30:00,Light_Load,592.1185019971743,4.3787999999999965
2024-12-10 23:45:00,Light_Load,588.6344132251265,4.541799999999999
2024-12-10 00:00:00,Light_Load,606.1429013619185,3.749399999999996
2024-12-11 00:15:00,Light_Load,597.990929482999,5.195500000000002
2024-12-11 00:30:00,Light_Load,614.1557451775558,4.368300000000001
2024-12-11 00:45:00,Light_Load,658.7630540884738,4.540200000000002
2024-12-11 01:00:00,Light_Load,642.1289036017383,6.0909
2024-12-11 01:15:00,Light_Load,628.8228311180382,4.7803
2024-12-11 01:30:00,Light_Load,612.2819553821372,4.252700000000004
2024-12-11 01:45:00,Light_Load,636.8728545041484,3.926300000000001
2024-12-11 02:00:00,Light_Load,640.2433204297377,3.929199999999994
2024-12-11 02:15:00,Light_Load,612.7009558431902,3.8391000000000006
2024-12-11 02:30:00,Light_Load,624.6176767282333,3.757800000000001
2024-12-11 02:45:00,Light_Load,655.4043633238829,3.7626
2024-12-11 03:00:00,Light_Load,646.8932327198814,3.748300000000002
2024-12-11 03:15:00,Light_Load,630.4815957508868,3.749900000000003
2024-12-11 03:30:00,Light_Load,606.6059417504608,3.986900000000004
2024-12-11 03:45:00,Light_Load,622.2810021021172,4.0845
2024-12-11 04:00:00,Light_Load,648.8512617235868,4.123599999999998
2024-12-11 04:15:00,Light_Load,622.711406210374,4.0699
2024-12-11 04:30:00,Light_Load,601.05787794596,3.800499999999997
2024-12-11 04:45:00,Light_Load,620.025291003813,3.6783
2024-12-11 05:00:00,Light_Load,622.6508178168755,3.6709000000000014
2024-12-11 05:15:00,Light_Load,609.9607105638628,3.614199999999999
2024-12-11 05:30:00,Light_Load,607.3895130280245,3.614799999999999
2024-12-11 05:45:00,Light_Load,623.4341935816728,3.616599999999999
2024-12-11 06:00:00,Light_Load,653.6397400234083,3.997700000000002
2024-12-11 06:15:00,Light_Load,641.6724891084792,3.9646
2024-12-11 06:30:00,Light_Load,634.1378107634707,3.686900000000001
2024-12-11 06:45:00,Light_Load,646.4769746747671,3.695899999999997
2024-12-11 07:00:00,Light_Load,641.801228918122,3.518799999999996
2024-12-11 07:15:00,Light_Load,608.8863891817817,3.5191000000000003
2024-12-11 07:30:00,Light_Load,641.9756395157482,4.151300000000001
2024-12-11 07:45:00,Light_Load,731.0688471027413,5.504200000000004
2024-12-11 08:00:00,Light_Load,811.7889836016137,5.760699999999998
2024-12-11 08:15:00,Light_Load,5209.037735228355,48.43350000000004
2024-12-11 08:30:00,Light_Load,9611.426130242726,88.4962
2024-12-11 08:45:00,Light_Load,8719.984764382503,92.4024
2024-12-11 09:00:00,Light_Load,7786.513134619122,89.57260000000002
2024-12-11 09:15:00,Medium_Load,7772.15833654649,85.57890000000005
2024-12-11 09:30:00,Medium_Load,7766.198027314322,81.51919999999998
2024-12-11 09:45:00,Medium_Load,6900.211770793197,81.22269999999999
2024-12-11 10:00:00,Medium_Load,6959.431413940728,79.50640000000008
2024-12-11 10:15:00,Maximum_Load,7375.077975521304,89.16289999999994
2024-12-11 10:30:00,Maximum_Load,7336.88984667961,86.61400000000008
2024-12-11 10:45:00,Maximum_Load,7573.283937411657,84.55159999999998
2024-12-11 11:00:00,Maximum_Load,7341.5773252050385,87.92990000000007
2024-12-11 11:15:00,Maximum_Load,8466.707297247749,90.83680000000004
2024-12-11 11:30:00,Maximum_Load,7196.942256373552,81.19600000000001
2024-12-11 11:45:00,Maximum_Load,7692.270694304984,91.49639999999992
2024-12-11 12:00:00,Maximum_Load,7096.288947155746,85.51289999999999
2024-12-11 12:15:00,Medium_Load,1958.201136047652,9.433899999999989
2024-12-11 12:30:00,Medium_Load,2135.461639083468,7.593500000000001
2024-12-11 12:45:00,Medium_Load,2035.892170400372,8.16280000000001
2024-12-11 13:00:00,Medium_Load,2025.5705128589743,11.29349999999999
2024-12-11 13:15:00,Medium_Load,4687.815033431905,42.53739999999997
2024-12-11 13:30:00,Medium_Load,6666.207998758094,74.57979999999999
2024-12-11 13:45:00,Medium_Load,7130.313097011085,70.46200000000006
2024-12-11 14:00:00,Medium_Load,6762.16491905284,83.33500000000002
2024-12-11 14:15:00,Medium_Load,6246.079881111256,67.30860000000001
2024-12-11 14:30:00,Medium_Load,6384.010075113439,72.23889999999999
2024-12-11 14:45:00,Medium_Load,6871.691094370376,92.58629999999994
2024-12-11 15:00:00,Medium_Load,6953.015728955775,75.86080000000013
2024-12-11 15:15:00,Medium_Load,6569.258816665406,76.59380000000009
2024-12-11 15:30:00,Medium_Load,5705.6424485002735,71.83790000000003
2024-12-11 15:45:00,Medium_Load,5866.260917762313,92.81370000000004
2024-12-11 16:00:00,Medium_Load,6322.056937428916,87.00510000000003
2024-12-11 16:15:00,Medium_Load,6422.863046262375,81.00859999999994
2024-12-11 16:30:00,Medium_Load,5834.9390167723695,79.7219
2024-12-11 16:45:00,Medium_Load,6442.632085485547,97.2
2024-12-11 17:00:00,Medium_Load,6140.007778285665,98.18310000000004
2024-12-11 17:15:00,Maximum_Load,6557.434775128045,87.36870000000008
2024-12-11 17:30:00,Maximum_Load,4922.449892402602,99.2207000000001
2024-12-11 17:45:00,Maximum_Load,3213.232889333509,58.71780000000004
2024-12-11 18:00:00,Maximum_Load,2696.6591988311907,55.86710000000007
2024-12-11 18:15:00,Maximum_Load,3836.534917013893,78.21410000000003
2024-12-11 18:30:00,Maximum_Load,5384.925281159282,100.07150000000009
2024-12-11 18:45:00,Maximum_Load,5295.038536988241,83.70729999999995
2024-12-11 19:00:00,Maximum_Load,6004.793156312414,93.48680000000006
2024-12-11 19:15:00,Maximum_Load,4839.6395552602735,88.4484
2024-12-11 19:30:00,Maximum_Load,5439.282096661977,98.08150000000008
2024-12-11 19:45:00,Maximum_Load,6558.808641900102,81.79720000000009
2024-12-11 20:00:00,Maximum_Load,6037.083570262784,98.96319999999996
2024-12-11 20:15:00,Medium_Load,5249.593318529029,64.6301
2024-12-11 20:30:00,Medium_Load,6035.781514924617,74.08580000000009
2024-12-11 20:45:00,Medium_Load,5320.208291941154,67.02239999999998
2024-12-11 21:00:00,Medium_Load,3590.1504065753425,34.686399999999985
2024-12-11 21:15:00,Medium_Load,2151.620376198264,17.321700000000007
2024-12-11 21:30:00,Medium_Load,2216.2278863293323,17.509600000000013
2024-12-11 21:45:00,Medium_Load,2205.8991892176878,14.714299999999998
2024-12-11 22:00:00,Medium_Load,2123.0233445759186,10.430099999999998
2024-12-11 22:15:00,Maximum_Load,1357.314735917073,10.154799999999994
2024-12-11 22:30:00,Maximum_Load,769.4985382542876,10.103299999999996
2024-12-11 22:45:00,Maximum_Load,673.1155350893695,9.737599999999995
2024-12-11 23:00:00,Maximum_Load,661.0902023324986,9.690499999999991
2024-12-11 23:15:00,Light_Load,621.110793235972,16.7738
2024-12-11 23:30:00,Light_Load,611.5782264424871,16.760399999999994
2024-12-11 23:45:00,Light_Load,618.3346744400816,16.7617
2024-12-11 00:00:00,Light_Load,625.45230564477,8.160200000000005
2024-12-12 00:15:00,Light_Load,638.3630755914535,9.388099999999994
2024-12-12 00:30:00,Light_Load,659.8388281767685,8.3775
2024-12-12 00:45:00,Light_Load,684.2694692253034,8.206099999999998
2024-12-12 01:00:00,Light_Load,660.9787951550287,11.338899999999994
2024-12-12 01:15:00,Light_Load,657.4224443828379,10.7903
2024-12-12 01:30:00,Light_Load,656.8012886988316,5.496100000000005
2024-12-12 01:45:00,Light_Load,653.6083751846161,4.8473000000000015
2024-12-12 02:00:00,Light_Load,646.524499724575,3.7528999999999946
2024-12-12 02:15:00,Light_Load,643.999749062218,3.669200000000001
2024-12-12 02:30:00,Light_Load,660.9857096313149,3.6574
2024-12-12 02:45:00,Light_Load,662.1274239135923,3.639499999999997
2024-12-12 03:00:00,Light_Load,642.7876992585415,3.794100000000003
2024-12-12 03:15:00,Light_Load,671.8563251636168,3.766600000000004
2024-12-12 03:30:00,Light_Load,680.1765085466171,3.9917000000000025
2024-12-12 03:45:00,Light_Load,675.1104245929859,4.027399999999998
2024-12-12 04:00:00,Light_Load,639.2539759735616,4.0725
2024-12-12 04:15:00,Light_Load,610.6671790630389,4.045100000000002
2024-12-12 04:30:00,Light_Load,622.5308186306579,3.7731
2024-12-12 04:45:00,Light_Load,615.5736429522075,3.564
2024-12-12 05:00:00,Light_Load,619.0172749103733,3.524899999999999
2024-12-12 05:15:00,Light_Load,626.7854165131265,3.5016
2024-12-12 05:30:00,Light_Load,622.9183658362434,3.4787999999999992
2024-12-12 05:45:00,Light_Load,616.8511023693341,3.4348999999999994
2024-12-12 06:00:00,Light_Load,624.2536656547122,3.630300000000001
2024-12-12 06:15:00,Light_Load,613.1239512472807,3.673999999999998
2024-12-12 06:30:00,Light_Load,623.6944823359713,3.5006
2024-12-12 06:45:00,Light_Load,637.7683466968984,3.5110999999999954
2024-12-12 07:00:00,Light_Load,628.3776137130674,3.3742999999999976
2024-12-12 07:15:00,Light_Load,627.411141590082,3.4773999999999994
2024-12-12 07:30:00,Light_Load,665.9782117589759,4.001200000000001
2024-12-12 07:45:00,Light_Load,708.1048622073008,5.193600000000007
2024-12-12 08:00:00,Light_Load,729.5427129992905,5.531800000000001
2024-12-12 08:15:00,Light_Load,4955.009651427302,50.38179999999999
2024-12-12 08:30:00,Light_Load,9793.623093327156,93.82680000000002
2024-12-12 08:45:00,Light_Load,10025.726497879576,93.92640000000002
2024-12-12 09:00:00,Light_Load,8466.962541228948,87.70310000000006
2024-12-12 09:15:00,Medium_Load,8005.504770074444,69.29720000000002
2024-12-12 09:30:00,Medium_Load,7508.0556584686365,64.8185
2024-12-12 09:45:00,Medium_Load,7328.506997095511,67.41999999999999
2024-12-12 10:00:00,Medium_Load,6613.805440559433,67.53770000000007
2024-12-12 10:15:00,Maximum_Load,6436.674577931346,68.9938
2024-12-12 10:30:00,Maximum_Load,6867.427996063247,62.98179999999999
2024-12-12 10:45:00,Maximum_Load,6226.450105200154,63.792400000000015
2024-12-12 11:00:00,Maximum_Load,6230.764756985035,70.00769999999997
2024-12-12 11:15:00,Maximum_Load,6974.856905196296,71.97830000000005
2024-12-12 11:30:00,Maximum_Load,6501.063604969258,63.24479999999998
2024-12-12 11:45:00,Maximum_Load,7594.926362534484,65.87259999999998
2024-12-12 12:00:00,Maximum_Load,6565.521728430897,62.788900000000034
2024-12-12 12:15:00,Medium_Load,2253.713512211784,6.650299999999996
2024-12-12 12:30:00,Medium_Load,2230.64420442428,6.471499999999997
2024-12-12 12:45:00,Medium_Load,2179.092415692649,6.367000000000006
2024-12-12 13:00:00,Medium_Load,2274.883447150754,10.371699999999986
2024-12-12 13:15:00,Medium_Load,5042.829340409694,42.69979999999996
2024-12-12 13:30:00,Medium_Load,6851.272733263879,71.76800000000001
2024-12-12 13:45:00,Medium_Load,6857.689155774211,71.43520000000007
2024-12-12 14:00:00,Medium_Load,6723.0405708099,84.4527
2024-12-12 14:15:00,Medium_Load,7293.039205611875,80.08180000000007
2024-12-12 14:30:00,Medium_Load,7228.583339634198,80.51280000000001
2024-12-12 14:45:00,Medium_Load,6843.889607067633,90.5458
2024-12-12 15:00:00,Medium_Load,6898.71069570342,83.8718000000001
2024-12-12 15:15:00,Medium_Load,6901.166377622359,76.04660000000004
2024-12-12 15:30:00,Medium_Load,7212.155501400068,72.18619999999999
2024-12-12 15:45:00,Medium_Load,7626.1740589113215,88.70640000000007
2024-12-12 16:00:00,Medium_Load,7096.042971856258,87.7395
2024-12-12 16:15:00,Medium_Load,6968.100095648002,79.86269999999995
2024-12-12 16:30:00,Medium_Load,6748.444683050876,78.79430000000005
2024-12-12 16:45:00,Medium_Load,7009.732415634849,101.03390000000005
2024-12-12 17:00:00,Medium_Load,6835.151944543142,84.44280000000002
2024-12-12 17:15:00,Maximum_Load,6500.947460315127,83.32250000000005
2024-12-12 17:30:00,Maximum_Load,7209.09784843642,82.8963
2024-12-12 17:45:00,Maximum_Load,3513.057038245785,70.65179999999998
2024-12-12 18:00:00,Maximum_Load,3216.0651859381364,31.673199999999994
2024-12-12 18:15:00,Maximum_Load,5586.367354919814,27.490100000000027
2024-12-12 18:30:00,Maximum_Load,6837.1562944220495,22.801400000000008
2024-12-12 18:45:00,Maximum_Load,6434.104758537971,19.7459
2024-12-12 19:00:00,Maximum_Load,6568.273383437574,18.84660000000001
2024-12-12 19:15:00,Maximum_Load,5799.0386354465945,16.79700000000001
2024-12-12 19:30:00,Maximum_Load,6034.167350990995,15.767699999999996
2024-12-12 19:45:00,Maximum_Load,6648.468366135663,14.364999999999997
2024-12-12 20:00:00,Maximum_Load,6115.262828041567,17.007
2024-12-12 20:15:00,Medium_Load,5772.657065971379,73.14939999999996
2024-12-12 20:30:00,Medium_Load,6707.820392179491,78.09050000000003
2024-12-12 20:45:00,Medium_Load,5782.090389505821,71.35419999999993
2024-12-12 21:00:00,Medium_Load,3089.561093395128,29.770999999999976
2024-12-12 21:15:00,Medium_Load,2332.901826441137,15.279000000000003
2024-12-12 21:30:00,Medium_Load,2269.855582475214,12.385399999999995
2024-12-12 21:45:00,Medium_Load,2243.856535411659,10.700400000000004
2024-12-12 22:00:00,Medium_Load,2208.202786128121,5.722399999999996
2024-12-12 22:15:00,Maximum_Load,1499.9729210003168,6.141699999999999
2024-12-12 22:30:00,Maximum_Load,1111.632835183548,5.100000000000001
2024-12-12 22:45:00,Maximum_Load,1124.6188094798708,4.953599999999998
2024-12-12 23:00:00,Maximum_Load,1108.477001443568,5.215900000000004
2024-12-12 23:15:00,Light_Load,1067.7542163877292,4.6263
2024-12-12 23:30:00,Light_Load,1073.229998851442,4.579499999999996
2024-12-12 23:45:00,Light_Load,1316.6073025301291,4.600000000000004
2024-12-12 00:00:00,Light_Load,1191.6855800731423,7.170200000000005
